Type,StartDate,Maturity,MarketQuote
sp,2025-12-02,2025-12-03,0.0
sp,2025-12-03,2025-12-04,0.0
sp,2025-12-04,2025-12-11,-35.0
sp,2025-12-04,2026-01-05,-175.0
sp,2025-12-04,2026-02-04,-370.0
sp,2025-12-04,2026-03-04,-570.0
sp,2025-12-04,2026-06-04,-1300.0
sp,2025-12-04,2026-12-04,-2790.0
sw,2025-12-04,2026-12-04,2.035
sw,2025-12-04,2027-12-06,1.965
sw,2025-12-04,2028-12-04,1.925
sw,2025-12-04,2029-12-04,1.89
sw,2025-12-04,2030-12-04,1.875
sw,2025-12-04,2031-12-04,1.88
sw,2025-12-04,2032-12-06,1.885
sw,2025-12-04,2033-12-05,1.885
sw,2025-12-04,2034-12-04,1.88
sw,2025-12-04,2035-12-04,1.9
sw,2025-12-04,2036-12-04,1.9
sw,2025-12-04,2037-12-04,1.88
sw,2025-12-04,2040-12-04,1.84
sw,2025-12-04,2045-12-04,1.77
