Term,Rate,PriceDate,NBD,StartDate,EndDate,PayDate
0.0027397260273972603,4.599710161339058,20251217,0,20251217,20251218,20251218
0.03561643835616438,4.645393371582031,20251217,2,20251219,20251230,20251230
0.0958904109589041,4.51363468170166,20251217,2,20251219,20260120,20260121
0.1863013698630137,4.46159267425537,20251217,2,20251219,20260219,20260223
0.26301369863013696,4.434761047363281,20251217,2,20251219,20260319,20260323
0.5150684931506849,4.302341699600219,20251217,2,20251219,20260622,20260623
0.7671232876712328,4.189782619476318,20251217,2,20251219,20260921,20260923
1.0164383561643835,4.104346990585326,20251217,2,20251219,20261221,20261223
1.0164383561643835,3.973652243614198,20251217,2,20251219,20261221,20261223
2.0136986301369864,3.9025909900665274,20251217,2,20251219,20271220,20271222
3.0136986301369864,3.8050740361213675,20251217,2,20251219,20281219,20281221
4.013698630136986,3.742074936628341,20251217,2,20251219,20291219,20291221
5.019178082191781,3.703515112400055,20251217,2,20251219,20301219,20301223
6.019178082191781,3.6869849860668187,20251217,2,20251219,20311219,20311223
7.019178082191781,3.678504601120948,20251217,2,20251219,20321220,20321222
8.016438356164384,3.6774112731218347,20251217,2,20251219,20331219,20331221
9.016438356164384,3.680565103888511,20251217,2,20251219,20341219,20341221
10.016438356164384,3.688193067908288,20251217,2,20251219,20351219,20351221
12.024657534246575,3.7115091234445576,20251217,2,20251219,20371221,20371223
15.021917808219179,3.7400957494974145,20251217,2,20251219,20401219,20401221
20.024657534246575,3.7198577821254726,20251217,2,20251219,20451219,20451221
25.027397260273972,3.6104382202029233,20251217,2,20251219,20501219,20501221
30.03287671232877,3.4747682735323915,20251217,2,20251219,20551220,20551222
40.04383561643836,3.161467991769314,20251217,2,20251219,20651221,20651223
50.04931506849315,2.8387530818581577,20251217,2,20251219,20751219,20751223
