Term,Rate,PriceDate,NBD,StartDate,EndDate,PayDate
0.0027397260273972603,5.699554977839247,20251217,0,20251217,20251218,20251218
0.03561643835616438,5.75698471069336,20251217,2,20251219,20251230,20251230
0.0958904109589041,5.62328052520752,20251217,2,20251219,20260120,20260121
0.1863013698630137,5.566682815551757,20251217,2,20251219,20260219,20260223
0.26301369863013696,5.53581428527832,20251217,2,20251219,20260319,20260323
0.5150684931506849,5.390566825866698,20251217,2,20251219,20260622,20260623
0.7671232876712328,5.2658159732818595,20251217,2,20251219,20260921,20260923
1.0164383561643835,5.168776273727417,20251217,2,20251219,20261221,20261223
1.0164383561643835,5.03948187828064,20251217,2,20251219,20261221,20261223
2.0136986301369864,4.968412518501281,20251217,2,20251219,20271220,20271222
3.0136986301369864,4.871209174394607,20251217,2,20251219,20281219,20281221
4.013698630136986,4.808257192373276,20251217,2,20251219,20291219,20291221
5.019178082191781,4.769694834947585,20251217,2,20251219,20301219,20301223
6.019178082191781,4.753300741314888,20251217,2,20251219,20311219,20311223
7.019178082191781,4.744951575994491,20251217,2,20251219,20321220,20321222
8.016438356164384,4.744147792458533,20251217,2,20251219,20331219,20331221
9.016438356164384,4.747655004262922,20251217,2,20251219,20341219,20341221
10.016438356164384,4.755782768130302,20251217,2,20251219,20351219,20351221
12.024657534246575,4.780443444848059,20251217,2,20251219,20371221,20371223
15.021917808219179,4.810884118080139,20251217,2,20251219,20401219,20401221
20.024657534246575,4.788423776626587,20251217,2,20251219,20451219,20451221
25.027397260273972,4.665247052907944,20251217,2,20251219,20501219,20501221
30.03287671232877,4.509122297167776,20251217,2,20251219,20551220,20551222
40.04383561643836,4.136996105313301,20251217,2,20251219,20651221,20651223
50.04931506849315,3.740138940513134,20251217,2,20251219,20751219,20751223
