Tenor,CapFloorVol,FwdSwpRate
20260504,0.01171973828125,0.02739999999999973
20260804,0.0107431767578125,0.027880915753835275
20270204,0.010315931091308593,0.028850002784723577
20280204,0.009461439758300782,0.03127500351683815
20310204,0.009682691978454592,0.03427500013958765
