Moneyness/Tenor,0.333333333,0.666666667,1,1.333333333,1.666666667,2,2.333333333,2.666666667,3,3.333333333
0.5,0.47547196533203123,0.42919987258911135,0.417698606338501,0.39535410648345953,0.38185966888427736,0.37437335544586187,0.36666769779205327,0.36005399286270146,0.3541746142196655,0.3508367674636841
0.6,0.3810204388427735,0.3396311390686035,0.33452900188446044,0.31462589851379397,0.3024713679695129,0.2951519468688965,0.2894442289161682,0.2852003951835632,0.2803557490348816,0.27875358259201055
0.7,0.3040783027648926,0.2735417733001708,0.26684700637817377,0.2528518917655944,0.24408289150238033,0.2376360789108276,0.23436022073745727,0.23267222394943235,0.23031188945770265,0.23029758440017703
0.8,0.24245211494445798,0.22306399364471435,0.2165647291755676,0.20820103887557978,0.20324195226669306,0.19893612995147703,0.1984879048156738,0.1989456666564941,0.198244718837738,0.19960846765518186
0.9,0.1855561328125,0.1792237606811523,0.1740500982093811,0.17398810962677003,0.17459845874786378,0.17337060797691345,0.17552828748703,0.17779325492858888,0.17848943439483644,0.18106911310195922
1.0,0.1335524803543091,0.14150132398605345,0.14381397495269777,0.14919267658233643,0.15363678112030027,0.1553533880233765,0.15982133432388307,0.1637337675571442,0.16565302944183352,0.16901710213661192
1.1,0.10375027717590332,0.11586189254760743,0.1310538636398315,0.13729086872100832,0.1428746095085144,0.14809118715286254,0.15432819223403932,0.15988332290649415,0.16394595924377445,0.16791799688339237
1.2,0.1261996807861328,0.12066839187622072,0.13189309368133545,0.1366423727798462,0.1426838754081726,0.149679048538208,0.15647871921539308,0.1628349331092835,0.16826608661651615,0.17248131023406982
1.3,0.1760957214355469,0.1563356686401367,0.15244469299316404,0.15244469299316404,0.156259375,0.16066533271789554,0.16636828231811523,0.17257667728424075,0.178336847114563,0.1824948505020142
