Type,StartDate,Maturity,MarketQuote
dg,2026-01-23,2026-01-26,2.54
dg,2026-01-26,2026-04-27,2.69
sw,2026-01-26,2027-01-26,2.845
sw,2026-01-26,2028-01-31,3.05
sw,2026-01-26,2029-01-26,3.19
sw,2026-01-26,2030-01-28,3.275
sw,2026-01-26,2031-01-27,3.34
sw,2026-01-26,2033-01-26,3.42
sw,2026-01-26,2036-01-31,3.48
