Type,StartDate,Maturity,MarketQuote
sp,2026-01-23,2026-01-26,0.0
sp,2026-01-26,2026-01-27,0.0
sp,2026-01-27,2026-02-03,-35.0
sp,2026-01-27,2026-02-27,-175.0
sp,2026-01-27,2026-04-27,-370.0
sp,2026-01-27,2026-04-27,-570.0
sp,2026-01-27,2026-07-27,-1300.0
sp,2026-01-27,2027-01-27,-2790.0
sw,2026-01-27,2027-01-27,2.035
sw,2026-01-27,2028-01-27,1.965
sw,2026-01-27,2029-01-29,1.925
sw,2026-01-27,2030-01-28,1.89
sw,2026-01-27,2031-01-27,1.875
sw,2026-01-27,2032-01-27,1.88
sw,2026-01-27,2033-01-27,1.885
sw,2026-01-27,2034-01-27,1.885
sw,2026-01-27,2035-01-29,1.88
sw,2026-01-27,2036-01-28,1.9
sw,2026-01-27,2037-01-27,1.9
sw,2026-01-27,2038-01-27,1.88
sw,2026-01-27,2041-01-28,1.84
sw,2026-01-27,2046-01-29,1.77
