Tenor,CapFloorVol,FwdSwpRate
20260402,0.0078134921875,0.02809999999999992
20260702,0.0107431767578125,0.027982353748343826
20270102,0.0107431767578125,0.02777500636396515
20280102,0.010163343353271483,0.029200001125762383
20310102,0.009896314811706542,0.03147500054034803
