Type,StartDate,Maturity,MarketQuote
sp,2026-08-21,2026-08-24,0.0
sp,2026-08-24,2026-08-25,0.0
sp,2026-08-24,2026-08-31,-35.0
sp,2026-08-24,2026-09-24,-175.0
sp,2026-08-24,2026-11-24,-370.0
sp,2026-08-24,2026-11-24,-570.0
sp,2026-08-24,2027-02-24,-1300.0
sp,2026-08-24,2027-08-24,-2790.0
sw,2026-08-24,2027-08-24,2.035
sw,2026-08-24,2028-08-24,1.965
sw,2026-08-24,2029-08-24,1.925
sw,2026-08-24,2030-08-26,1.89
sw,2026-08-24,2031-08-25,1.875
sw,2026-08-24,2032-08-24,1.88
sw,2026-08-24,2033-08-24,1.885
sw,2026-08-24,2034-08-24,1.885
sw,2026-08-24,2035-08-24,1.88
sw,2026-08-24,2036-08-25,1.9
sw,2026-08-24,2037-08-24,1.9
sw,2026-08-24,2038-08-24,1.88
sw,2026-08-24,2041-08-26,1.84
sw,2026-08-24,2046-08-24,1.77
