Term,Rate,PriceDate,NBD,StartDate,EndDate,PayDate
0.0027397260273972603,4.599710161339058,20260126,0,20260126,20260127,20260127
0.0273972602739726,4.648246765136718,20260126,2,20260127,20260205,20260205
0.17534246575342466,4.501426696777344,20260126,2,20260127,20260327,20260331
0.2547945205479452,4.451857089996338,20260126,2,20260127,20260427,20260429
0.336986301369863,4.425114631652832,20260126,2,20260127,20260527,20260529
0.5945205479452055,4.293001294136047,20260126,2,20260127,20260827,20260831
0.8465753424657534,4.181054234504699,20260126,2,20260127,20261127,20261201
1.0082191780821919,4.103447198867799,20260126,2,20260127,20270127,20270129
1.0082191780821919,3.972373485565186,20260126,2,20260127,20270127,20270129
2.0136986301369864,3.901351749897003,20260126,2,20260127,20280127,20280131
3.0164383561643837,3.804247200489045,20260126,2,20260127,20290129,20290131
4.013698630136986,3.7414461970329294,20260126,2,20260127,20300128,20300130
5.010958904109589,3.703238993883133,20260126,2,20260127,20310127,20310129
6.010958904109589,3.686665296554566,20260126,2,20260127,20320127,20320129
7.019178082191781,3.678124621510506,20260126,2,20260127,20330127,20330131
8.01917808219178,3.6770936101675034,20260126,2,20260127,20340127,20340131
9.01917808219178,3.680251240730286,20260126,2,20260127,20350129,20350131
10.016438356164384,3.6879303753376016,20260126,2,20260127,20360128,20360130
12.016438356164384,3.711339145898819,20260126,2,20260127,20380127,20380129
15.021917808219179,3.7399265319108976,20260126,2,20260127,20410128,20410130
20.027397260273972,3.719721242785454,20260126,2,20260127,20460129,20460131
25.03013698630137,3.6101994663476953,20260126,2,20260127,20510127,20510131
30.03287671232877,3.4745153337717065,20260126,2,20260127,20560127,20560131
40.035616438356165,3.1613902226090422,20260126,2,20260127,20660127,20660129
50.04109589041096,2.8388897478580466,20260126,2,20260127,20760127,20760129
