Term,Rate,PriceDate,NBD,StartDate,EndDate,PayDate
0.0027397260273972603,4.599710161339058,20260108,0,20260108,20260109,20260109
0.03561643835616438,4.640140533447266,20260108,1,20260112,20260121,20260121
0.18356164383561643,4.506428241729736,20260108,1,20260112,20260312,20260316
0.26575342465753427,4.456574916839599,20260108,1,20260112,20260413,20260415
0.3452054794520548,4.42958927154541,20260108,1,20260112,20260512,20260514
0.5972602739726027,4.297911643981934,20260108,1,20260112,20260812,20260814
0.8547945205479452,4.185208678245544,20260108,1,20260112,20261112,20261116
1.0164383561643835,4.107569217681884,20260108,1,20260112,20270112,20270114
1.0164383561643835,3.977555394172668,20260108,1,20260112,20270112,20270114
2.0164383561643837,3.9047908186912546,20260108,1,20260112,20280112,20280114
3.0246575342465754,3.8061552047729483,20260108,1,20260112,20290112,20290116
4.024657534246575,3.74331670999527,20260108,1,20260112,20300114,20300116
5.021917808219178,3.704807043075563,20260108,1,20260112,20310113,20310115
6.019178082191781,3.6880256235599527,20260108,1,20260112,20320112,20320114
7.021917808219178,3.679351195693016,20260108,1,20260112,20330112,20330114
8.027397260273972,3.678127408027649,20260108,1,20260112,20340112,20340116
9.027397260273972,3.681223228573799,20260108,1,20260112,20350112,20350116
10.027397260273972,3.688729599118232,20260108,1,20260112,20360114,20360116
12.024657534246575,3.7120030969381324,20260108,1,20260112,20380112,20380114
15.032876712328767,3.740422278642655,20260108,1,20260112,20410114,20410116
20.035616438356165,3.7201080620288858,20260108,1,20260112,20460112,20460116
25.03835616438356,3.6105634868145,20260108,1,20260112,20510112,20510116
30.035616438356165,3.475006774067879,20260108,1,20260112,20560112,20560114
40.04383561643836,3.1617144718766212,20260108,1,20260112,20660112,20660114
50.05205479452055,2.8392075374722476,20260108,1,20260112,20760113,20760115
