Term,Rate,PriceDate,NBD,StartDate,EndDate,PayDate
0.0027397260273972603,5.699554977839247,20260820,0,20260820,20260821,20260821
0.03287671232876712,5.760940551757813,20260820,2,20260821,20260901,20260901
0.17534246575342466,5.606922149658203,20260820,2,20260821,20261021,20261023
0.26575342465753427,5.551422834396362,20260820,2,20260821,20261123,20261125
0.3424657534246575,5.521186590194701,20260820,2,20260821,20261221,20261223
0.5917808219178082,5.377296924591064,20260820,2,20260821,20270322,20270324
0.8410958904109589,5.25366473197937,20260820,2,20260821,20270621,20270623
1.0136986301369864,5.167315125465392,20260820,2,20260821,20270823,20270825
1.0136986301369864,5.037672162055968,20260820,2,20260821,20270823,20270825
2.010958904109589,4.967389106750489,20260820,2,20260821,20280821,20280823
3.010958904109589,4.870436042547226,20260820,2,20260821,20290821,20290823
4.010958904109589,4.8076335191726685,20260820,2,20260821,20300821,20300823
5.016438356164383,4.76917552947998,20260820,2,20260821,20310821,20310825
6.019178082191781,4.752815887331963,20260820,2,20260821,20320823,20320825
7.016438356164383,4.744569063186645,20260820,2,20260821,20330822,20330824
8.013698630136986,4.743812397122382,20260820,2,20260821,20340821,20340823
9.013698630136986,4.747358113527296,20260820,2,20260821,20350821,20350823
10.021917808219179,4.755534768104552,20260820,2,20260821,20360821,20360825
12.021917808219179,4.780233442783355,20260820,2,20260821,20380823,20380825
15.01917808219178,4.810720980167389,20260820,2,20260821,20410821,20410823
20.02191780821918,4.788298636674881,20260820,2,20260821,20460821,20460823
25.024657534246575,4.6651328057050705,20260820,2,20260821,20510821,20510823
30.03013698630137,4.5090121030807495,20260820,2,20260821,20560821,20560823
40.04109589041096,4.136886544525624,20260820,2,20260821,20660823,20660825
50.04931506849315,3.7400311529636396,20260820,2,20260821,20760821,20760825
