Type,StartDate,Maturity,MarketQuote
sp,2025-12-11,2025-12-12,0.0
sp,2025-12-12,2025-12-15,0.0
sp,2025-12-15,2025-12-22,-35.0
sp,2025-12-15,2026-01-15,-175.0
sp,2025-12-15,2026-02-16,-370.0
sp,2025-12-15,2026-03-16,-570.0
sp,2025-12-15,2026-06-15,-1300.0
sp,2025-12-15,2026-12-15,-2790.0
sw,2025-12-15,2026-12-15,2.035
sw,2025-12-15,2027-12-15,1.965
sw,2025-12-15,2028-12-15,1.925
sw,2025-12-15,2029-12-17,1.89
sw,2025-12-15,2030-12-16,1.875
sw,2025-12-15,2031-12-15,1.88
sw,2025-12-15,2032-12-15,1.885
sw,2025-12-15,2033-12-15,1.885
sw,2025-12-15,2034-12-15,1.88
sw,2025-12-15,2035-12-17,1.9
sw,2025-12-15,2036-12-15,1.9
sw,2025-12-15,2037-12-15,1.88
sw,2025-12-15,2040-12-17,1.84
sw,2025-12-15,2045-12-15,1.77
