Type,StartDate,Maturity,MarketQuote
dg,2025-12-01,2025-12-02,4.6
sw,2025-12-03,2025-12-12,4.5925
sw,2025-12-03,2026-01-07,4.4555
sw,2025-12-03,2026-02-05,4.414
sw,2025-12-03,2026-03-05,4.3955
sw,2025-12-03,2026-06-05,4.287
sw,2025-12-03,2026-09-07,4.196
sw,2025-12-03,2026-12-07,4.1305
sw,2025-12-03,2026-12-07,3.9955
sw,2025-12-03,2027-12-07,3.928
sw,2025-12-03,2028-12-06,3.831
sw,2025-12-03,2029-12-05,3.7685
sw,2025-12-03,2030-12-05,3.7305
sw,2025-12-03,2031-12-05,3.7135
sw,2025-12-03,2032-12-07,3.7045
sw,2025-12-03,2033-12-07,3.7025
sw,2025-12-03,2034-12-06,3.7045
sw,2025-12-03,2035-12-05,3.7105
sw,2025-12-03,2037-12-07,3.7295
sw,2025-12-03,2040-12-05,3.7525
sw,2025-12-03,2045-12-06,3.7385
sw,2025-12-03,2050-12-07,3.6635
sw,2025-12-03,2055-12-07,3.5735
sw,2025-12-03,2065-12-07,3.374
sw,2025-12-03,2075-12-05,3.174
