Type,StartDate,Maturity,MarketQuote
dg,2025-12-19,2025-12-22,4.6
sw,2025-12-23,2026-01-01,4.5925
sw,2025-12-23,2026-01-27,4.4555
sw,2025-12-23,2026-02-25,4.414
sw,2025-12-23,2026-03-25,4.3955
sw,2025-12-23,2026-06-25,4.287
sw,2025-12-23,2026-09-25,4.196
sw,2025-12-23,2026-12-25,4.1305
sw,2025-12-23,2026-12-25,3.9955
sw,2025-12-23,2027-12-27,3.928
sw,2025-12-23,2028-12-27,3.831
sw,2025-12-23,2029-12-26,3.7685
sw,2025-12-23,2030-12-25,3.7305
sw,2025-12-23,2031-12-25,3.7135
sw,2025-12-23,2032-12-27,3.7045
sw,2025-12-23,2033-12-27,3.7025
sw,2025-12-23,2034-12-27,3.7045
sw,2025-12-23,2035-12-26,3.7105
sw,2025-12-23,2037-12-25,3.7295
sw,2025-12-23,2040-12-26,3.7525
sw,2025-12-23,2045-12-27,3.7385
sw,2025-12-23,2050-12-27,3.6635
sw,2025-12-23,2055-12-27,3.5735
sw,2025-12-23,2065-12-25,3.374
sw,2025-12-23,2075-12-25,3.174
