Term,Rate,PriceDate,NBD,StartDate,EndDate,PayDate
0.00821917808219178,4.5991306300821275,20260213,0,20260213,20260216,20260216
0.03287671232876712,4.640010833740234,20260213,2,20260216,20260225,20260225
0.18082191780821918,4.504377365112306,20260213,2,20260216,20260416,20260420
0.26301369863013696,4.454645633697509,20260213,2,20260216,20260518,20260520
0.3424657534246575,4.427895069122314,20260213,2,20260216,20260616,20260618
0.5945205479452055,4.2963268756866455,20260213,2,20260216,20260916,20260918
0.8438356164383561,4.1844831705093375,20260213,2,20260216,20261216,20261218
1.0136986301369864,4.106126308441162,20260213,2,20260216,20270216,20270218
1.0136986301369864,3.975759863853455,20260213,2,20260216,20270216,20270218
2.0136986301369864,3.903654932975769,20260213,2,20260216,20280216,20280218
3.021917808219178,3.805263519287109,20260213,2,20260216,20290216,20290220
4.021917808219178,3.7427107691764836,20260213,2,20260216,20300219,20300220
5.019178082191781,3.704254299402238,20260213,2,20260216,20310218,20310219
6.016438356164383,3.68750885128975,20260213,2,20260216,20320217,20320218
7.019178082191781,3.6788858473300934,20260213,2,20260216,20330216,20330218
8.024657534246575,3.6777188032865533,20260213,2,20260216,20340216,20340220
9.024657534246575,3.680861234664917,20260213,2,20260216,20350216,20350220
10.024657534246575,3.688368618488312,20260213,2,20260216,20360219,20360220
12.021917808219179,3.711742684245109,20260213,2,20260216,20380216,20380218
15.03013698630137,3.7401861846447004,20260213,2,20260216,20410219,20410220
20.03287671232877,3.71995759010315,20260213,2,20260216,20460216,20460220
25.035616438356165,3.610421374440194,20260213,2,20260216,20510216,20510220
30.03287671232877,3.4748744145035744,20260213,2,20260216,20560216,20560218
40.04109589041096,3.1615898385643963,20260213,2,20260216,20660216,20660218
50.04931506849315,2.839091897010803,20260213,2,20260216,20760217,20760219
