Type,StartDate,Maturity,MarketQuote
dg,2026-02-06,2026-02-09,4.6
sw,2026-02-09,2026-02-18,4.5925
sw,2026-02-09,2026-04-13,4.4555
sw,2026-02-09,2026-05-13,4.414
sw,2026-02-09,2026-06-11,4.3955
sw,2026-02-09,2026-09-11,4.287
sw,2026-02-09,2026-12-11,4.196
sw,2026-02-09,2027-02-11,4.1305
sw,2026-02-09,2027-02-11,3.9955
sw,2026-02-09,2028-02-11,3.928
sw,2026-02-09,2029-02-13,3.831
sw,2026-02-09,2030-02-13,3.7685
sw,2026-02-09,2031-02-12,3.7305
sw,2026-02-09,2032-02-11,3.7135
sw,2026-02-09,2033-02-11,3.7045
sw,2026-02-09,2034-02-13,3.7025
sw,2026-02-09,2035-02-13,3.7045
sw,2026-02-09,2036-02-13,3.7105
sw,2026-02-09,2038-02-11,3.7295
sw,2026-02-09,2041-02-13,3.7525
sw,2026-02-09,2046-02-13,3.7385
sw,2026-02-09,2051-02-13,3.6635
sw,2026-02-09,2056-02-11,3.5735
sw,2026-02-09,2066-02-11,3.374
sw,2026-02-09,2076-02-12,3.174
