Type,StartDate,Maturity,MarketQuote
dg,2026-02-06,2026-02-09,5.7
sw,2026-02-09,2026-02-18,5.6925
sw,2026-02-09,2026-04-13,5.5555
sw,2026-02-09,2026-05-13,5.514
sw,2026-02-09,2026-06-11,5.4955
sw,2026-02-09,2026-09-11,5.387
sw,2026-02-09,2026-12-11,5.296
sw,2026-02-09,2027-02-11,5.2305
sw,2026-02-09,2027-02-11,5.0955
sw,2026-02-09,2028-02-11,5.028
sw,2026-02-09,2029-02-13,4.931
sw,2026-02-09,2030-02-13,4.8685
sw,2026-02-09,2031-02-12,4.8305
sw,2026-02-09,2032-02-11,4.8135
sw,2026-02-09,2033-02-11,4.8045
sw,2026-02-09,2034-02-13,4.8025
sw,2026-02-09,2035-02-13,4.8045
sw,2026-02-09,2036-02-13,4.8105
sw,2026-02-09,2038-02-11,4.8295
sw,2026-02-09,2041-02-13,4.8525
sw,2026-02-09,2046-02-13,4.8385
sw,2026-02-09,2051-02-13,4.7635
sw,2026-02-09,2056-02-11,4.6735
sw,2026-02-09,2066-02-11,4.474
sw,2026-02-09,2076-02-12,4.274
