Tenor,CapFloorVol,FwdSwpRate
20261120,0.01171973828125,0.02940000000000043
20270220,0.0068369306640625,0.031128394790442205
20270820,0.006959000854492187,0.03440000300630166
20280820,0.008454360687255857,0.0370999997133304
20310820,0.009728468299865723,0.03962499800606679
