Type,StartDate,Maturity,MarketQuote
dg,2026-01-07,2026-01-08,4.6
sw,2026-01-09,2026-01-20,4.5925
sw,2026-01-09,2026-03-11,4.4555
sw,2026-01-09,2026-04-13,4.414
sw,2026-01-09,2026-05-13,4.3955
sw,2026-01-09,2026-08-12,4.287
sw,2026-01-09,2026-11-11,4.196
sw,2026-01-09,2027-01-13,4.1305
sw,2026-01-09,2027-01-13,3.9955
sw,2026-01-09,2028-01-12,3.928
sw,2026-01-09,2029-01-11,3.831
sw,2026-01-09,2030-01-11,3.7685
sw,2026-01-09,2031-01-13,3.7305
sw,2026-01-09,2032-01-13,3.7135
sw,2026-01-09,2033-01-12,3.7045
sw,2026-01-09,2034-01-11,3.7025
sw,2026-01-09,2035-01-11,3.7045
sw,2026-01-09,2036-01-11,3.7105
sw,2026-01-09,2038-01-13,3.7295
sw,2026-01-09,2041-01-11,3.7525
sw,2026-01-09,2046-01-11,3.7385
sw,2026-01-09,2051-01-11,3.6635
sw,2026-01-09,2056-01-12,3.5735
sw,2026-01-09,2066-01-13,3.374
sw,2026-01-09,2076-01-13,3.174
