Tenor,CapFloorVol,FwdSwpRate
20260317,0.01171973828125,0.028400000000000515
20260617,0.01123145751953125,0.028223612714809512
20261217,0.010865246948242188,0.027899996218979723
20271217,0.010193860900878905,0.02937499659384623
20301217,0.009888685424804686,0.031799999717798004
