Type,StartDate,Maturity,MarketQuote
dg,2025-12-04,2025-12-05,2.52
dg,2025-12-05,2026-03-05,2.81
sw,2025-12-05,2026-12-07,2.7775
sw,2025-12-05,2027-12-06,2.925
sw,2025-12-05,2028-12-05,3.03
sw,2025-12-05,2029-12-05,3.095
sw,2025-12-05,2030-12-05,3.1525
sw,2025-12-05,2032-12-06,3.2175
sw,2025-12-05,2035-12-05,3.27
