Type,StartDate,Maturity,MarketQuote
dg,2026-02-09,2026-02-10,2.53
dg,2026-02-10,2026-05-11,2.78
sw,2026-02-10,2027-02-10,2.9475
sw,2026-02-10,2028-02-10,3.1725
sw,2026-02-10,2029-02-15,3.3175
sw,2026-02-10,2030-02-11,3.4025
sw,2026-02-10,2031-02-10,3.4675
sw,2026-02-10,2033-02-10,3.555
sw,2026-02-10,2036-02-11,3.6225
