Type,StartDate,Maturity,MarketQuote
sp,2026-02-09,2026-02-10,0.0
sp,2026-02-10,2026-02-11,0.0
sp,2026-02-11,2026-02-18,-35.0
sp,2026-02-11,2026-03-11,-175.0
sp,2026-02-11,2026-05-11,-370.0
sp,2026-02-11,2026-05-11,-570.0
sp,2026-02-11,2026-08-11,-1300.0
sp,2026-02-11,2027-02-11,-2790.0
sw,2026-02-11,2027-02-11,2.035
sw,2026-02-11,2028-02-11,1.965
sw,2026-02-11,2029-02-12,1.925
sw,2026-02-11,2030-02-11,1.89
sw,2026-02-11,2031-02-11,1.875
sw,2026-02-11,2032-02-11,1.88
sw,2026-02-11,2033-02-11,1.885
sw,2026-02-11,2034-02-13,1.885
sw,2026-02-11,2035-02-12,1.88
sw,2026-02-11,2036-02-11,1.9
sw,2026-02-11,2037-02-11,1.9
sw,2026-02-11,2038-02-11,1.88
sw,2026-02-11,2041-02-11,1.84
sw,2026-02-11,2046-02-12,1.77
