Term,Rate,PriceDate,NBD,StartDate,EndDate,PayDate
0.00821917808219178,5.69866521139638,20251226,0,20251226,20251229,20251229
0.03561643835616438,5.7477760314941415,20251226,2,20251230,20260108,20260108
0.10684931506849316,5.626328468322754,20251226,2,20251230,20260130,20260203
0.1863013698630137,5.571611404418945,20251226,2,20251230,20260227,20260304
0.26301369863013696,5.5401673316955575,20251226,2,20251230,20260330,20260401
0.5150684931506849,5.3946949243545514,20251226,2,20251230,20260630,20260702
0.7671232876712328,5.269698858261107,20251226,2,20251230,20260930,20261002
1.0164383561643835,5.172381520271301,20251226,2,20251230,20261230,20270101
1.0164383561643835,5.043751835823058,20251226,2,20251230,20261230,20270101
2.021917808219178,4.970234394073486,20251226,2,20251230,20271230,20280103
3.0246575342465754,4.872195601463318,20251226,2,20251230,20281229,20290103
4.021917808219178,4.809449315071106,20251226,2,20251230,20291231,20300102
5.019178082191781,4.770977646112441,20251226,2,20251230,20301230,20310101
6.019178082191781,4.754305154085159,20251226,2,20251230,20311230,20320101
7.027397260273973,4.745734333992004,20251226,2,20251230,20321230,20330103
8.027397260273972,4.744835302233695,20251226,2,20251230,20331230,20340103
9.027397260273972,4.748404070734977,20251226,2,20251230,20341229,20350103
10.024657534246575,4.756284087896347,20251226,2,20251230,20351231,20360102
12.024657534246575,4.780936658382415,20251226,2,20251230,20371230,20380101
15.03013698630137,4.811188355088233,20251226,2,20251230,20401231,20410102
20.035616438356165,4.788717374205589,20251226,2,20251230,20451229,20460103
25.03835616438356,4.665334701538086,20251226,2,20251230,20501230,20510103
30.041095890410958,4.509182333946228,20251226,2,20251230,20551230,20560103
40.04383561643836,4.137271843850613,20251226,2,20251230,20651230,20660101
50.04931506849315,3.7407379150390634,20251226,2,20251230,20751230,20760101
