Term,Rate,PriceDate,NBD,StartDate,EndDate,PayDate
0.0027397260273972603,4.599710161339058,20260122,0,20260122,20260123,20260123
0.03287671232876712,4.648571014404297,20260122,2,20260123,20260203,20260203
0.16986301369863013,4.502018451690674,20260122,2,20260123,20260323,20260325
0.2602739726027397,4.451289653778076,20260122,2,20260123,20260423,20260427
0.3424657534246575,4.424563407897948,20260122,2,20260123,20260526,20260527
0.5917808219178082,4.293256640434265,20260122,2,20260123,20260824,20260826
0.8410958904109589,4.1815345287323,20260122,2,20260123,20261123,20261125
1.0136986301369864,4.102987170219422,20260122,2,20260123,20270125,20270127
1.0136986301369864,3.9719398021698002,20260122,2,20260123,20270125,20270127
2.010958904109589,3.9016202688217163,20260122,2,20260123,20280124,20280126
3.010958904109589,3.8043353557586674,20260122,2,20260123,20290123,20290125
4.010958904109589,3.741477102041245,20260122,2,20260123,20300123,20300125
5.016438356164383,3.703016072511672,20260122,2,20260123,20310123,20310127
6.016438356164383,3.6865614354610443,20260122,2,20260123,20320123,20320127
7.016438356164383,3.6781380474567413,20260122,2,20260123,20330124,20330126
8.013698630136986,3.677090063691139,20260122,2,20260123,20340123,20340125
9.013698630136986,3.6802803725004205,20260122,2,20260123,20350123,20350125
10.013698630136986,3.687938988208771,20260122,2,20260123,20360123,20360125
12.021917808219179,3.7113026678562173,20260122,2,20260123,20380125,20380127
15.01917808219178,3.7399359047412886,20260122,2,20260123,20410123,20410125
20.02191780821918,3.719735428690911,20260122,2,20260123,20460123,20460125
25.024657534246575,3.610328406095506,20260122,2,20260123,20510123,20510125
30.03013698630137,3.47466441243887,20260122,2,20260123,20560124,20560126
40.04109589041096,3.1613686904311185,20260122,2,20260123,20660125,20660127
50.04657534246575,2.838655933737755,20260122,2,20260123,20760123,20760127
