Term,Rate,PriceDate,NBD,StartDate,EndDate,PayDate
0.0027397260273972603,5.699554977839247,20260122,0,20260122,20260123,20260123
0.03287671232876712,5.760940551757813,20260122,2,20260123,20260203,20260203
0.16986301369863013,5.607813835144042,20260122,2,20260123,20260323,20260325
0.2602739726027397,5.552286148071289,20260122,2,20260123,20260423,20260427
0.3424657534246575,5.521186590194701,20260122,2,20260123,20260526,20260527
0.5917808219178082,5.377296924591064,20260122,2,20260123,20260824,20260826
0.8410958904109589,5.25366473197937,20260122,2,20260123,20261123,20261125
1.0136986301369864,5.167315125465392,20260122,2,20260123,20270125,20270127
1.0136986301369864,5.037672162055968,20260122,2,20260123,20270125,20270127
2.010958904109589,4.967389106750489,20260122,2,20260123,20280124,20280126
3.010958904109589,4.870436042547226,20260122,2,20260123,20290123,20290125
4.010958904109589,4.8076335191726685,20260122,2,20260123,20300123,20300125
5.016438356164383,4.76917552947998,20260122,2,20260123,20310123,20310127
6.016438356164383,4.752860218286514,20260122,2,20260123,20320123,20320127
7.016438356164383,4.744570583105087,20260122,2,20260123,20330124,20330126
8.013698630136986,4.743813663721083,20260122,2,20260123,20340123,20340125
9.013698630136986,4.747359126806258,20260122,2,20260123,20350123,20350125
10.013698630136986,4.755518555641173,20260122,2,20260123,20360123,20360125
12.021917808219179,4.780229136347771,20260122,2,20260123,20380125,20380127
15.01917808219178,4.810718446969986,20260122,2,20260123,20410123,20410125
20.02191780821918,4.788296610116959,20260122,2,20260123,20460123,20460125
25.024657534246575,4.665132045745849,20260122,2,20260123,20510123,20510125
30.03013698630137,4.5090121030807495,20260122,2,20260123,20560124,20560126
40.04109589041096,4.136887937784197,20260122,2,20260123,20660125,20660127
50.04657534246575,3.7400306463241586,20260122,2,20260123,20760123,20760127
