Tenor,CapFloorVol,FwdSwpRate
20260428,0.01171973828125,0.027099999999999947
20260728,0.010987317138671876,0.02756041608139947
20270128,0.010376966186523437,0.028499996847902453
20280128,0.009675062591552736,0.03034999973716476
20310128,0.00979713278198242,0.03290000151852388
