Type,StartDate,Maturity,MarketQuote
sp,2025-12-10,2025-12-11,0.0
sp,2025-12-11,2025-12-12,0.0
sp,2025-12-12,2025-12-19,-35.0
sp,2025-12-12,2026-01-12,-175.0
sp,2025-12-12,2026-02-12,-370.0
sp,2025-12-12,2026-03-12,-570.0
sp,2025-12-12,2026-06-12,-1300.0
sp,2025-12-12,2026-12-14,-2790.0
sw,2025-12-12,2026-12-14,2.035
sw,2025-12-12,2027-12-13,1.965
sw,2025-12-12,2028-12-12,1.925
sw,2025-12-12,2029-12-12,1.89
sw,2025-12-12,2030-12-12,1.875
sw,2025-12-12,2031-12-12,1.88
sw,2025-12-12,2032-12-13,1.885
sw,2025-12-12,2033-12-12,1.885
sw,2025-12-12,2034-12-12,1.88
sw,2025-12-12,2035-12-12,1.9
sw,2025-12-12,2036-12-12,1.9
sw,2025-12-12,2037-12-14,1.88
sw,2025-12-12,2040-12-12,1.84
sw,2025-12-12,2045-12-12,1.77
