Tenor,CapFloorVol,FwdSwpRate
20260510,0.01171973828125,0.027772324747109802
20260810,0.0107431767578125,0.02835055601890632
20270210,0.010132825805664061,0.029475003185117307
20280210,0.009491957305908204,0.031725003462454215
20310210,0.009720838912963868,0.03467500203069179
