Term,Rate,PriceDate,NBD,StartDate,EndDate,PayDate
0.0027397260273972603,5.699554977839247,20260112,0,20260112,20260113,20260113
0.030136986301369864,5.756141662597656,20260112,2,20260114,20260123,20260123
0.1780821917808219,5.608527183532715,20260112,2,20260114,20260316,20260318
0.25753424657534246,5.554831504821777,20260112,2,20260114,20260414,20260416
0.3452054794520548,5.522690296173096,20260112,2,20260114,20260514,20260518
0.5972602739726027,5.37843382358551,20260112,2,20260114,20260814,20260818
0.8493150684931506,5.254390239715575,20260112,2,20260114,20261116,20261118
1.0164383561643835,5.168780326843262,20260112,2,20260114,20270114,20270118
1.0164383561643835,5.039485931396484,20260112,2,20260114,20270114,20270118
2.0164383561643837,4.968168318271636,20260112,2,20260114,20280114,20280118
3.0164383561643837,4.871302396059035,20260112,2,20260114,20290116,20290117
4.013698630136986,4.808271884918213,20260112,2,20260114,20300114,20300116
5.013698630136986,4.769932955503464,20260112,2,20260114,20310114,20310116
6.013698630136986,4.753419294953347,20260112,2,20260114,20320114,20320116
7.021917808219178,4.744967281818389,20260112,2,20260114,20330114,20330118
8.021917808219179,4.744065716862678,20260112,2,20260114,20340117,20340118
9.01917808219178,4.7476010471582395,20260112,2,20260114,20350116,20350117
10.016438356164384,4.755800500512122,20260112,2,20260114,20360114,20360116
12.024657534246575,4.780574664473532,20260112,2,20260114,20380114,20380118
15.021917808219179,4.810884878039359,20260112,2,20260114,20410114,20410116
20.027397260273972,4.788407057523727,20260112,2,20260114,20460116,20460117
25.03287671232877,4.66527010500431,20260112,2,20260114,20510117,20510118
30.035616438356165,4.508910775184631,20260112,2,20260114,20560114,20560118
40.04383561643836,4.13681523501873,20260112,2,20260114,20660114,20660118
50.04383561643836,3.740457996726038,20260112,2,20260114,20760114,20760116
