Type,StartDate,Maturity,MarketQuote
dg,2026-01-05,2026-01-06,4.6
sw,2026-01-07,2026-01-16,4.5925
sw,2026-01-07,2026-03-11,4.4555
sw,2026-01-07,2026-04-09,4.414
sw,2026-01-07,2026-05-11,4.3955
sw,2026-01-07,2026-08-11,4.287
sw,2026-01-07,2026-11-11,4.196
sw,2026-01-07,2027-01-11,4.1305
sw,2026-01-07,2027-01-11,3.9955
sw,2026-01-07,2028-01-11,3.928
sw,2026-01-07,2029-01-10,3.831
sw,2026-01-07,2030-01-09,3.7685
sw,2026-01-07,2031-01-09,3.7305
sw,2026-01-07,2032-01-09,3.7135
sw,2026-01-07,2033-01-11,3.7045
sw,2026-01-07,2034-01-11,3.7025
sw,2026-01-07,2035-01-10,3.7045
sw,2026-01-07,2036-01-09,3.7105
sw,2026-01-07,2038-01-11,3.7295
sw,2026-01-07,2041-01-09,3.7525
sw,2026-01-07,2046-01-10,3.7385
sw,2026-01-07,2051-01-11,3.6635
sw,2026-01-07,2056-01-11,3.5735
sw,2026-01-07,2066-01-11,3.374
sw,2026-01-07,2076-01-09,3.174
