Type,StartDate,Maturity,MarketQuote
dg,2026-08-07,2026-08-10,4.6
sw,2026-08-10,2026-08-19,4.5925
sw,2026-08-10,2026-10-14,4.4555
sw,2026-08-10,2026-11-12,4.414
sw,2026-08-10,2026-12-14,4.3955
sw,2026-08-10,2027-03-12,4.287
sw,2026-08-10,2027-06-14,4.196
sw,2026-08-10,2027-08-12,4.1305
sw,2026-08-10,2027-08-12,3.9955
sw,2026-08-10,2028-08-14,3.928
sw,2026-08-10,2029-08-14,3.831
sw,2026-08-10,2030-08-14,3.7685
sw,2026-08-10,2031-08-13,3.7305
sw,2026-08-10,2032-08-12,3.7135
sw,2026-08-10,2033-08-12,3.7045
sw,2026-08-10,2034-08-14,3.7025
sw,2026-08-10,2035-08-14,3.7045
sw,2026-08-10,2036-08-13,3.7105
sw,2026-08-10,2038-08-12,3.7295
sw,2026-08-10,2041-08-14,3.7525
sw,2026-08-10,2046-08-14,3.7385
sw,2026-08-10,2051-08-14,3.6635
sw,2026-08-10,2056-08-14,3.5735
sw,2026-08-10,2066-08-12,3.374
sw,2026-08-10,2076-08-12,3.174
