Type,StartDate,Maturity,MarketQuote
sp,2026-02-04,2026-02-05,0.0
sp,2026-02-05,2026-02-06,0.0
sp,2026-02-06,2026-02-13,-35.0
sp,2026-02-06,2026-03-06,-175.0
sp,2026-02-06,2026-05-06,-370.0
sp,2026-02-06,2026-05-06,-570.0
sp,2026-02-06,2026-08-06,-1300.0
sp,2026-02-06,2027-02-08,-2790.0
sw,2026-02-06,2027-02-08,2.035
sw,2026-02-06,2028-02-07,1.965
sw,2026-02-06,2029-02-06,1.925
sw,2026-02-06,2030-02-06,1.89
sw,2026-02-06,2031-02-06,1.875
sw,2026-02-06,2032-02-06,1.88
sw,2026-02-06,2033-02-07,1.885
sw,2026-02-06,2034-02-06,1.885
sw,2026-02-06,2035-02-06,1.88
sw,2026-02-06,2036-02-06,1.9
sw,2026-02-06,2037-02-06,1.9
sw,2026-02-06,2038-02-08,1.88
sw,2026-02-06,2041-02-06,1.84
sw,2026-02-06,2046-02-06,1.77
