Type,StartDate,Maturity,MarketQuote
dg,2026-08-07,2026-08-10,2.78
dg,2026-08-10,2026-11-10,2.93
sw,2026-08-10,2027-08-10,3.43
sw,2026-08-10,2028-08-10,3.69
sw,2026-08-10,2029-08-10,3.79
sw,2026-08-10,2030-08-12,3.8575
sw,2026-08-10,2031-08-11,3.905
sw,2026-08-10,2033-08-10,3.965
sw,2026-08-10,2036-08-11,4.015
