Tenor,CapFloorVol,FwdSwpRate
20260409,0.01171973828125,0.026999999999999975
20260709,0.01123145751953125,0.027111243430145832
20270109,0.010865246948242188,0.027349991624938584
20280109,0.010010755615234374,0.028899996376221638
20310109,0.009835279716491698,0.031325001048434185
