Type,StartDate,Maturity,MarketQuote
dg,2026-01-02,2026-01-05,5.7
sw,2026-01-06,2026-01-15,5.6925
sw,2026-01-06,2026-03-10,5.5555
sw,2026-01-06,2026-04-08,5.514
sw,2026-01-06,2026-05-08,5.4955
sw,2026-01-06,2026-08-10,5.387
sw,2026-01-06,2026-11-10,5.296
sw,2026-01-06,2027-01-08,5.2305
sw,2026-01-06,2027-01-08,5.0955
sw,2026-01-06,2028-01-10,5.028
sw,2026-01-06,2029-01-10,4.931
sw,2026-01-06,2030-01-09,4.8685
sw,2026-01-06,2031-01-08,4.8305
sw,2026-01-06,2032-01-08,4.8135
sw,2026-01-06,2033-01-10,4.8045
sw,2026-01-06,2034-01-10,4.8025
sw,2026-01-06,2035-01-10,4.8045
sw,2026-01-06,2036-01-09,4.8105
sw,2026-01-06,2038-01-08,4.8295
sw,2026-01-06,2041-01-09,4.8525
sw,2026-01-06,2046-01-10,4.8385
sw,2026-01-06,2051-01-10,4.7635
sw,2026-01-06,2056-01-10,4.6735
sw,2026-01-06,2066-01-08,4.474
sw,2026-01-06,2076-01-08,4.274
