Type,StartDate,Maturity,MarketQuote
dg,2026-01-06,2026-01-07,4.6
sw,2026-01-08,2026-01-19,4.5925
sw,2026-01-08,2026-03-11,4.4555
sw,2026-01-08,2026-04-10,4.414
sw,2026-01-08,2026-05-12,4.3955
sw,2026-01-08,2026-08-12,4.287
sw,2026-01-08,2026-11-11,4.196
sw,2026-01-08,2027-01-12,4.1305
sw,2026-01-08,2027-01-12,3.9955
sw,2026-01-08,2028-01-12,3.928
sw,2026-01-08,2029-01-10,3.831
sw,2026-01-08,2030-01-10,3.7685
sw,2026-01-08,2031-01-10,3.7305
sw,2026-01-08,2032-01-12,3.7135
sw,2026-01-08,2033-01-12,3.7045
sw,2026-01-08,2034-01-11,3.7025
sw,2026-01-08,2035-01-10,3.7045
sw,2026-01-08,2036-01-10,3.7105
sw,2026-01-08,2038-01-12,3.7295
sw,2026-01-08,2041-01-10,3.7525
sw,2026-01-08,2046-01-10,3.7385
sw,2026-01-08,2051-01-11,3.6635
sw,2026-01-08,2056-01-12,3.5735
sw,2026-01-08,2066-01-12,3.374
sw,2026-01-08,2076-01-10,3.174
