Type,StartDate,Maturity,MarketQuote
dg,2026-01-26,2026-01-27,5.7
sw,2026-01-27,2026-02-05,5.6925
sw,2026-01-27,2026-03-31,5.5555
sw,2026-01-27,2026-04-29,5.514
sw,2026-01-27,2026-05-29,5.4955
sw,2026-01-27,2026-08-31,5.387
sw,2026-01-27,2026-12-01,5.296
sw,2026-01-27,2027-01-29,5.2305
sw,2026-01-27,2027-01-29,5.0955
sw,2026-01-27,2028-01-31,5.028
sw,2026-01-27,2029-01-31,4.931
sw,2026-01-27,2030-01-30,4.8685
sw,2026-01-27,2031-01-29,4.8305
sw,2026-01-27,2032-01-29,4.8135
sw,2026-01-27,2033-01-31,4.8045
sw,2026-01-27,2034-01-31,4.8025
sw,2026-01-27,2035-01-31,4.8045
sw,2026-01-27,2036-01-30,4.8105
sw,2026-01-27,2038-01-29,4.8295
sw,2026-01-27,2041-01-30,4.8525
sw,2026-01-27,2046-01-31,4.8385
sw,2026-01-27,2051-01-31,4.7635
sw,2026-01-27,2056-01-31,4.6735
sw,2026-01-27,2066-01-29,4.474
sw,2026-01-27,2076-01-29,4.274
