Tenor,CapFloorVol,FwdSwpRate
20260330,0.01171973828125,0.028700000000000225
20260630,0.010987317138671876,0.028312928914516096
20261230,0.010499036376953125,0.027575002980838707
20271230,0.010285413543701171,0.028975004191898458
20301230,0.009911573585510251,0.03132499962910074
