Type,StartDate,Maturity,MarketQuote
sp,2025-12-05,2025-12-08,0.0
sp,2025-12-08,2025-12-09,0.0
sp,2025-12-09,2025-12-16,-35.0
sp,2025-12-09,2026-01-09,-175.0
sp,2025-12-09,2026-02-09,-370.0
sp,2025-12-09,2026-03-09,-570.0
sp,2025-12-09,2026-06-09,-1300.0
sp,2025-12-09,2026-12-09,-2790.0
sw,2025-12-09,2026-12-09,2.035
sw,2025-12-09,2027-12-09,1.965
sw,2025-12-09,2028-12-11,1.925
sw,2025-12-09,2029-12-10,1.89
sw,2025-12-09,2030-12-09,1.875
sw,2025-12-09,2031-12-09,1.88
sw,2025-12-09,2032-12-09,1.885
sw,2025-12-09,2033-12-09,1.885
sw,2025-12-09,2034-12-11,1.88
sw,2025-12-09,2035-12-10,1.9
sw,2025-12-09,2036-12-09,1.9
sw,2025-12-09,2037-12-09,1.88
sw,2025-12-09,2040-12-10,1.84
sw,2025-12-09,2045-12-11,1.77
