SwapMat/OptMat,3,6,12,24,36,48,60,84,120
12,0.008312,0.00811,0.007948,0.00774,0.007547,0.007433,0.007286,0.007101,0.006909
24,0.008964,0.008336,0.007846,0.00766,0.007472,0.007392,0.007204,0.007027,0.006848
36,0.008814,0.008138,0.007688,0.007519,0.007318,0.007253,0.007098,0.006956,0.006868
48,0.008325,0.007776,0.007459,0.007359,0.007189,0.007149,0.006998,0.006904,0.006828
60,0.007956,0.007571,0.007298,0.007113,0.006996,0.006958,0.006864,0.006813,0.006859
84,0.00754,0.007214,0.007013,0.006844,0.006823,0.006757,0.006726,0.006718,0.006737
120,0.006982,0.00676,0.006655,0.006634,0.006608,0.006604,0.00647,0.006574,0.006527
