Type,StartDate,Maturity,MarketQuote
dg,2026-08-18,2026-08-19,2.77
dg,2026-08-19,2026-11-19,2.93
sw,2026-08-19,2027-08-19,3.4725
sw,2026-08-19,2028-08-21,3.765
sw,2026-08-19,2029-08-20,3.8875
sw,2026-08-19,2030-08-19,3.9575
sw,2026-08-19,2031-08-19,4.015
sw,2026-08-19,2033-08-19,4.085
sw,2026-08-19,2036-08-19,4.1475
