Type,StartDate,Maturity,MarketQuote
dg,2025-11-28,2025-12-01,2.51
dg,2025-12-01,2026-03-03,2.8
sw,2025-12-01,2026-12-01,2.805
sw,2025-12-01,2027-12-01,2.9
sw,2025-12-01,2028-12-01,2.98
sw,2025-12-01,2029-12-03,3.045
sw,2025-12-01,2030-12-02,3.1
sw,2025-12-01,2032-12-01,3.17
sw,2025-12-01,2035-12-03,3.23
