Tenor,CapFloorVol,FwdSwpRate
20261111,0.01171973828125,0.029300000000000288
20270211,0.0068369306640625,0.031050097333521095
20270811,0.006714860473632813,0.034474996893941165
20280811,0.008423843139648435,0.03717500398682916
20310811,0.009758985847473145,0.039374998813110455
