Type,StartDate,Maturity,MarketQuote
dg,2026-08-21,2026-08-24,4.6
sw,2026-08-24,2026-09-02,4.5925
sw,2026-08-24,2026-10-28,4.4555
sw,2026-08-24,2026-11-26,4.414
sw,2026-08-24,2026-12-28,4.3955
sw,2026-08-24,2027-03-26,4.287
sw,2026-08-24,2027-06-28,4.196
sw,2026-08-24,2027-08-26,4.1305
sw,2026-08-24,2027-08-26,3.9955
sw,2026-08-24,2028-08-28,3.928
sw,2026-08-24,2029-08-28,3.831
sw,2026-08-24,2030-08-28,3.7685
sw,2026-08-24,2031-08-27,3.7305
sw,2026-08-24,2032-08-26,3.7135
sw,2026-08-24,2033-08-26,3.7045
sw,2026-08-24,2034-08-28,3.7025
sw,2026-08-24,2035-08-28,3.7045
sw,2026-08-24,2036-08-27,3.7105
sw,2026-08-24,2038-08-26,3.7295
sw,2026-08-24,2041-08-28,3.7525
sw,2026-08-24,2046-08-28,3.7385
sw,2026-08-24,2051-08-28,3.6635
sw,2026-08-24,2056-08-28,3.5735
sw,2026-08-24,2066-08-26,3.374
sw,2026-08-24,2076-08-26,3.174
