Type,StartDate,Maturity,MarketQuote
dg,2026-08-21,2026-08-24,5.7
sw,2026-08-24,2026-09-02,5.6925
sw,2026-08-24,2026-10-28,5.5555
sw,2026-08-24,2026-11-26,5.514
sw,2026-08-24,2026-12-28,5.4955
sw,2026-08-24,2027-03-26,5.387
sw,2026-08-24,2027-06-28,5.296
sw,2026-08-24,2027-08-26,5.2305
sw,2026-08-24,2027-08-26,5.0955
sw,2026-08-24,2028-08-28,5.028
sw,2026-08-24,2029-08-28,4.931
sw,2026-08-24,2030-08-28,4.8685
sw,2026-08-24,2031-08-27,4.8305
sw,2026-08-24,2032-08-26,4.8135
sw,2026-08-24,2033-08-26,4.8045
sw,2026-08-24,2034-08-28,4.8025
sw,2026-08-24,2035-08-28,4.8045
sw,2026-08-24,2036-08-27,4.8105
sw,2026-08-24,2038-08-26,4.8295
sw,2026-08-24,2041-08-28,4.8525
sw,2026-08-24,2046-08-28,4.8385
sw,2026-08-24,2051-08-28,4.7635
sw,2026-08-24,2056-08-28,4.6735
sw,2026-08-24,2066-08-26,4.474
sw,2026-08-24,2076-08-26,4.274
