Type,StartDate,Maturity,MarketQuote
dg,2026-01-08,2026-01-09,4.6
sw,2026-01-12,2026-01-21,4.5925
sw,2026-01-12,2026-03-16,4.4555
sw,2026-01-12,2026-04-15,4.414
sw,2026-01-12,2026-05-14,4.3955
sw,2026-01-12,2026-08-14,4.287
sw,2026-01-12,2026-11-16,4.196
sw,2026-01-12,2027-01-14,4.1305
sw,2026-01-12,2027-01-14,3.9955
sw,2026-01-12,2028-01-14,3.928
sw,2026-01-12,2029-01-16,3.831
sw,2026-01-12,2030-01-16,3.7685
sw,2026-01-12,2031-01-15,3.7305
sw,2026-01-12,2032-01-14,3.7135
sw,2026-01-12,2033-01-14,3.7045
sw,2026-01-12,2034-01-16,3.7025
sw,2026-01-12,2035-01-16,3.7045
sw,2026-01-12,2036-01-16,3.7105
sw,2026-01-12,2038-01-14,3.7295
sw,2026-01-12,2041-01-16,3.7525
sw,2026-01-12,2046-01-16,3.7385
sw,2026-01-12,2051-01-16,3.6635
sw,2026-01-12,2056-01-14,3.5735
sw,2026-01-12,2066-01-14,3.374
sw,2026-01-12,2076-01-15,3.174
