Type,StartDate,Maturity,MarketQuote
sp,2026-01-07,2026-01-08,0.0
sp,2026-01-08,2026-01-09,0.0
sp,2026-01-09,2026-01-16,-35.0
sp,2026-01-09,2026-02-09,-175.0
sp,2026-01-09,2026-04-09,-370.0
sp,2026-01-09,2026-04-09,-570.0
sp,2026-01-09,2026-07-09,-1300.0
sp,2026-01-09,2027-01-11,-2790.0
sw,2026-01-09,2027-01-11,2.035
sw,2026-01-09,2028-01-10,1.965
sw,2026-01-09,2029-01-09,1.925
sw,2026-01-09,2030-01-09,1.89
sw,2026-01-09,2031-01-09,1.875
sw,2026-01-09,2032-01-09,1.88
sw,2026-01-09,2033-01-10,1.885
sw,2026-01-09,2034-01-09,1.885
sw,2026-01-09,2035-01-09,1.88
sw,2026-01-09,2036-01-09,1.9
sw,2026-01-09,2037-01-09,1.9
sw,2026-01-09,2038-01-11,1.88
sw,2026-01-09,2041-01-09,1.84
sw,2026-01-09,2046-01-09,1.77
