Tenor,CapFloorVol,FwdSwpRate
20260416,0.01171973828125,0.026800000000000313
20260716,0.0107431767578125,0.027332532969239605
20270116,0.010132825805664061,0.02842499424741379
20280116,0.009614027496337892,0.030400000605845086
20310116,0.009766615234375,0.03297499919589496
