Type,StartDate,Maturity,MarketQuote
dg,2026-02-13,2026-02-16,4.6
sw,2026-02-16,2026-02-25,4.5925
sw,2026-02-16,2026-04-20,4.4555
sw,2026-02-16,2026-05-20,4.414
sw,2026-02-16,2026-06-18,4.3955
sw,2026-02-16,2026-09-18,4.287
sw,2026-02-16,2026-12-18,4.196
sw,2026-02-16,2027-02-18,4.1305
sw,2026-02-16,2027-02-18,3.9955
sw,2026-02-16,2028-02-18,3.928
sw,2026-02-16,2029-02-20,3.831
sw,2026-02-16,2030-02-20,3.7685
sw,2026-02-16,2031-02-19,3.7305
sw,2026-02-16,2032-02-18,3.7135
sw,2026-02-16,2033-02-18,3.7045
sw,2026-02-16,2034-02-20,3.7025
sw,2026-02-16,2035-02-20,3.7045
sw,2026-02-16,2036-02-20,3.7105
sw,2026-02-16,2038-02-18,3.7295
sw,2026-02-16,2041-02-20,3.7525
sw,2026-02-16,2046-02-20,3.7385
sw,2026-02-16,2051-02-20,3.6635
sw,2026-02-16,2056-02-18,3.5735
sw,2026-02-16,2066-02-18,3.374
sw,2026-02-16,2076-02-19,3.174
