Type,StartDate,Maturity,MarketQuote
dg,2026-02-13,2026-02-16,5.7
sw,2026-02-16,2026-02-25,5.6925
sw,2026-02-16,2026-04-20,5.5555
sw,2026-02-16,2026-05-20,5.514
sw,2026-02-16,2026-06-18,5.4955
sw,2026-02-16,2026-09-18,5.387
sw,2026-02-16,2026-12-18,5.296
sw,2026-02-16,2027-02-18,5.2305
sw,2026-02-16,2027-02-18,5.0955
sw,2026-02-16,2028-02-18,5.028
sw,2026-02-16,2029-02-20,4.931
sw,2026-02-16,2030-02-20,4.8685
sw,2026-02-16,2031-02-19,4.8305
sw,2026-02-16,2032-02-18,4.8135
sw,2026-02-16,2033-02-18,4.8045
sw,2026-02-16,2034-02-20,4.8025
sw,2026-02-16,2035-02-20,4.8045
sw,2026-02-16,2036-02-20,4.8105
sw,2026-02-16,2038-02-18,4.8295
sw,2026-02-16,2041-02-20,4.8525
sw,2026-02-16,2046-02-20,4.8385
sw,2026-02-16,2051-02-20,4.7635
sw,2026-02-16,2056-02-18,4.6735
sw,2026-02-16,2066-02-18,4.474
sw,2026-02-16,2076-02-19,4.274
