Type,StartDate,Maturity,MarketQuote
dg,2026-02-10,2026-02-11,5.7
sw,2026-02-11,2026-02-20,5.6925
sw,2026-02-11,2026-04-15,5.5555
sw,2026-02-11,2026-05-13,5.514
sw,2026-02-11,2026-06-15,5.4955
sw,2026-02-11,2026-09-15,5.387
sw,2026-02-11,2026-12-15,5.296
sw,2026-02-11,2027-02-15,5.2305
sw,2026-02-11,2027-02-15,5.0955
sw,2026-02-11,2028-02-15,5.028
sw,2026-02-11,2029-02-14,4.931
sw,2026-02-11,2030-02-13,4.8685
sw,2026-02-11,2031-02-13,4.8305
sw,2026-02-11,2032-02-13,4.8135
sw,2026-02-11,2033-02-15,4.8045
sw,2026-02-11,2034-02-15,4.8025
sw,2026-02-11,2035-02-14,4.8045
sw,2026-02-11,2036-02-13,4.8105
sw,2026-02-11,2038-02-15,4.8295
sw,2026-02-11,2041-02-13,4.8525
sw,2026-02-11,2046-02-14,4.8385
sw,2026-02-11,2051-02-15,4.7635
sw,2026-02-11,2056-02-15,4.6735
sw,2026-02-11,2066-02-15,4.474
sw,2026-02-11,2076-02-13,4.274
