Type,StartDate,Maturity,MarketQuote
dg,2026-08-10,2026-08-11,5.7
sw,2026-08-11,2026-08-20,5.6925
sw,2026-08-11,2026-10-14,5.5555
sw,2026-08-11,2026-11-13,5.514
sw,2026-08-11,2026-12-15,5.4955
sw,2026-08-11,2027-03-15,5.387
sw,2026-08-11,2027-06-15,5.296
sw,2026-08-11,2027-08-13,5.2305
sw,2026-08-11,2027-08-13,5.0955
sw,2026-08-11,2028-08-15,5.028
sw,2026-08-11,2029-08-15,4.931
sw,2026-08-11,2030-08-14,4.8685
sw,2026-08-11,2031-08-13,4.8305
sw,2026-08-11,2032-08-13,4.8135
sw,2026-08-11,2033-08-15,4.8045
sw,2026-08-11,2034-08-15,4.8025
sw,2026-08-11,2035-08-15,4.8045
sw,2026-08-11,2036-08-13,4.8105
sw,2026-08-11,2038-08-13,4.8295
sw,2026-08-11,2041-08-14,4.8525
sw,2026-08-11,2046-08-15,4.8385
sw,2026-08-11,2051-08-15,4.7635
sw,2026-08-11,2056-08-15,4.6735
sw,2026-08-11,2066-08-13,4.474
sw,2026-08-11,2076-08-13,4.274
