Type,StartDate,Maturity,MarketQuote
sp,2025-12-15,2025-12-16,0.0
sp,2025-12-16,2025-12-17,0.0
sp,2025-12-17,2025-12-24,-35.0
sp,2025-12-17,2026-01-19,-175.0
sp,2025-12-17,2026-02-17,-370.0
sp,2025-12-17,2026-03-17,-570.0
sp,2025-12-17,2026-06-17,-1300.0
sp,2025-12-17,2026-12-17,-2790.0
sw,2025-12-17,2026-12-17,2.035
sw,2025-12-17,2027-12-17,1.965
sw,2025-12-17,2028-12-18,1.925
sw,2025-12-17,2029-12-17,1.89
sw,2025-12-17,2030-12-17,1.875
sw,2025-12-17,2031-12-17,1.88
sw,2025-12-17,2032-12-17,1.885
sw,2025-12-17,2033-12-19,1.885
sw,2025-12-17,2034-12-18,1.88
sw,2025-12-17,2035-12-17,1.9
sw,2025-12-17,2036-12-17,1.9
sw,2025-12-17,2037-12-17,1.88
sw,2025-12-17,2040-12-17,1.84
sw,2025-12-17,2045-12-18,1.77
