Type,StartDate,Maturity,MarketQuote
dg,2026-02-02,2026-02-03,2.54
dg,2026-02-03,2026-05-04,2.74
sw,2026-02-03,2027-02-03,2.87
sw,2026-02-03,2028-02-03,3.095
sw,2026-02-03,2029-02-05,3.2375
sw,2026-02-03,2030-02-06,3.3175
sw,2026-02-03,2031-02-03,3.38
sw,2026-02-03,2033-02-03,3.4575
sw,2026-02-03,2036-02-04,3.5175
