Tenor,CapFloorVol,FwdSwpRate
20260323,0.01171973828125,0.02849999999999997
20260623,0.01123145751953125,0.028231986871052998
20261223,0.0107431767578125,0.02772499576757688
20271223,0.010193860900878905,0.029299998399744818
20301223,0.009873426651000975,0.03177499908275345
