Type,StartDate,Maturity,MarketQuote
dg,2026-08-20,2026-08-21,2.75
dg,2026-08-21,2026-11-23,2.94
sw,2026-08-21,2027-08-23,3.46
sw,2026-08-21,2028-08-21,3.74
sw,2026-08-21,2029-08-21,3.8525
sw,2026-08-21,2030-08-21,3.915
sw,2026-08-21,2031-08-21,3.965
sw,2026-08-21,2033-08-22,4.0325
sw,2026-08-21,2036-08-21,4.0975
