Tenor,CapFloorVol,FwdSwpRate
20260405,0.005860369140625,0.027683874532231968
20260705,0.01025489599609375,0.02756288431416441
20270105,0.0107431767578125,0.027325006111719768
20280105,0.010071790710449217,0.028950001488988703
20310105,0.00981239155578613,0.03152500019214864
