Type,StartDate,Maturity,MarketQuote
dg,2026-01-12,2026-01-13,4.6
sw,2026-01-14,2026-01-23,4.5925
sw,2026-01-14,2026-03-18,4.4555
sw,2026-01-14,2026-04-16,4.414
sw,2026-01-14,2026-05-18,4.3955
sw,2026-01-14,2026-08-18,4.287
sw,2026-01-14,2026-11-18,4.196
sw,2026-01-14,2027-01-18,4.1305
sw,2026-01-14,2027-01-18,3.9955
sw,2026-01-14,2028-01-18,3.928
sw,2026-01-14,2029-01-17,3.831
sw,2026-01-14,2030-01-16,3.7685
sw,2026-01-14,2031-01-16,3.7305
sw,2026-01-14,2032-01-16,3.7135
sw,2026-01-14,2033-01-18,3.7045
sw,2026-01-14,2034-01-18,3.7025
sw,2026-01-14,2035-01-17,3.7045
sw,2026-01-14,2036-01-16,3.7105
sw,2026-01-14,2038-01-18,3.7295
sw,2026-01-14,2041-01-16,3.7525
sw,2026-01-14,2046-01-17,3.7385
sw,2026-01-14,2051-01-18,3.6635
sw,2026-01-14,2056-01-18,3.5735
sw,2026-01-14,2066-01-18,3.374
sw,2026-01-14,2076-01-16,3.174
