Type,StartDate,Maturity,MarketQuote
sp,2026-01-29,2026-01-30,0.0
sp,2026-01-30,2026-02-02,0.0
sp,2026-02-02,2026-02-09,-35.0
sp,2026-02-02,2026-03-02,-175.0
sp,2026-02-02,2026-05-04,-370.0
sp,2026-02-02,2026-05-04,-570.0
sp,2026-02-02,2026-08-03,-1300.0
sp,2026-02-02,2027-02-02,-2790.0
sw,2026-02-02,2027-02-02,2.035
sw,2026-02-02,2028-02-02,1.965
sw,2026-02-02,2029-02-02,1.925
sw,2026-02-02,2030-02-04,1.89
sw,2026-02-02,2031-02-03,1.875
sw,2026-02-02,2032-02-02,1.88
sw,2026-02-02,2033-02-02,1.885
sw,2026-02-02,2034-02-02,1.885
sw,2026-02-02,2035-02-02,1.88
sw,2026-02-02,2036-02-04,1.9
sw,2026-02-02,2037-02-02,1.9
sw,2026-02-02,2038-02-02,1.88
sw,2026-02-02,2041-02-04,1.84
sw,2026-02-02,2046-02-02,1.77
