Type,StartDate,Maturity,MarketQuote
sp,2026-08-13,2026-08-14,0.0
sp,2026-08-14,2026-08-17,0.0
sp,2026-08-14,2026-08-21,-35.0
sp,2026-08-14,2026-09-14,-175.0
sp,2026-08-14,2026-11-16,-370.0
sp,2026-08-14,2026-11-16,-570.0
sp,2026-08-14,2027-02-15,-1300.0
sp,2026-08-14,2027-08-16,-2790.0
sw,2026-08-14,2027-08-16,2.035
sw,2026-08-14,2028-08-14,1.965
sw,2026-08-14,2029-08-14,1.925
sw,2026-08-14,2030-08-14,1.89
sw,2026-08-14,2031-08-14,1.875
sw,2026-08-14,2032-08-16,1.88
sw,2026-08-14,2033-08-15,1.885
sw,2026-08-14,2034-08-14,1.885
sw,2026-08-14,2035-08-14,1.88
sw,2026-08-14,2036-08-14,1.9
sw,2026-08-14,2037-08-14,1.9
sw,2026-08-14,2038-08-16,1.88
sw,2026-08-14,2041-08-14,1.84
sw,2026-08-14,2046-08-14,1.77
