Type,StartDate,Maturity,MarketQuote
sp,2025-12-31,2026-01-01,0.0
sp,2026-01-01,2026-01-02,0.0
sp,2026-01-02,2026-01-09,-35.0
sp,2026-01-02,2026-02-02,-175.0
sp,2026-01-02,2026-04-02,-370.0
sp,2026-01-02,2026-04-02,-570.0
sp,2026-01-02,2026-07-02,-1300.0
sp,2026-01-02,2027-01-04,-2790.0
sw,2026-01-02,2027-01-04,2.035
sw,2026-01-02,2028-01-03,1.965
sw,2026-01-02,2029-01-02,1.925
sw,2026-01-02,2030-01-02,1.89
sw,2026-01-02,2031-01-02,1.875
sw,2026-01-02,2032-01-02,1.88
sw,2026-01-02,2033-01-03,1.885
sw,2026-01-02,2034-01-02,1.885
sw,2026-01-02,2035-01-02,1.88
sw,2026-01-02,2036-01-02,1.9
sw,2026-01-02,2037-01-02,1.9
sw,2026-01-02,2038-01-04,1.88
sw,2026-01-02,2041-01-02,1.84
sw,2026-01-02,2046-01-02,1.77
