Type,StartDate,Maturity,MarketQuote
sp,2026-02-05,2026-02-06,0.0
sp,2026-02-06,2026-02-09,0.0
sp,2026-02-09,2026-02-16,-35.0
sp,2026-02-09,2026-03-09,-175.0
sp,2026-02-09,2026-05-11,-370.0
sp,2026-02-09,2026-05-11,-570.0
sp,2026-02-09,2026-08-10,-1300.0
sp,2026-02-09,2027-02-09,-2790.0
sw,2026-02-09,2027-02-09,2.035
sw,2026-02-09,2028-02-09,1.965
sw,2026-02-09,2029-02-09,1.925
sw,2026-02-09,2030-02-11,1.89
sw,2026-02-09,2031-02-10,1.875
sw,2026-02-09,2032-02-09,1.88
sw,2026-02-09,2033-02-09,1.885
sw,2026-02-09,2034-02-09,1.885
sw,2026-02-09,2035-02-09,1.88
sw,2026-02-09,2036-02-11,1.9
sw,2026-02-09,2037-02-09,1.9
sw,2026-02-09,2038-02-09,1.88
sw,2026-02-09,2041-02-11,1.84
sw,2026-02-09,2046-02-09,1.77
